period,day_ahead_demand_forecast_MW,total_demand_MW,net_demand_MW,Total interchange
2023-01-22 04:00:00+00:00,26044.0,26309.0,18960.0,-6074.0
2023-01-22 05:00:00+00:00,25500.0,25913.0,18414.0,-6169.0
2023-01-22 06:00:00+00:00,24901.0,25591.0,17714.0,-6420.0
2023-01-22 07:00:00+00:00,23862.0,25145.0,17245.0,-6406.0
2023-01-22 08:00:00+00:00,22744.0,24589.0,16700.0,-5930.0
2023-01-22 09:00:00+00:00,21920.0,23628.0,15676.0,-6118.0
2023-01-22 10:00:00+00:00,21256.0,22803.0,14682.0,-5972.0
2023-01-22 11:00:00+00:00,20781.0,21953.0,14958.0,-5297.0
2023-01-22 12:00:00+00:00,20547.0,21551.0,15099.0,-4973.0
2023-01-22 13:00:00+00:00,20576.0,21376.0,15861.0,-4415.0
2023-01-22 14:00:00+00:00,21033.0,21471.0,16512.0,-4328.0
2023-01-22 15:00:00+00:00,21958.0,21988.0,17482.0,-4164.0
2023-01-22 16:00:00+00:00,22315.0,22741.0,18179.0,-4019.0
2023-01-22 17:00:00+00:00,21278.0,22995.0,17746.0,-4036.0
2023-01-22 18:00:00+00:00,19984.0,22343.0,18950.0,-2008.0
2023-01-22 19:00:00+00:00,18373.0,21397.0,19315.0,-1071.0
2023-01-22 20:00:00+00:00,17119.0,20901.0,18771.0,-214.0
2023-01-22 21:00:00+00:00,16646.0,19476.0,19196.0,688.0
2023-01-22 22:00:00+00:00,16784.0,19040.0,19440.0,445.0
2023-01-22 23:00:00+00:00,17760.0,19431.0,19282.0,210.0
2023-01-23 00:00:00+00:00,19660.0,19436.0,19808.0,-193.0
2023-01-23 01:00:00+00:00,22176.0,20456.0,19443.0,-2790.0
2023-01-23 02:00:00+00:00,25383.0,22812.0,20539.0,-4389.0
2023-01-23 03:00:00+00:00,26273.0,25533.0,20768.0,-4903.0
2023-01-23 04:00:00+00:00,26078.0,26342.0,20710.0,-5203.0
2023-01-23 05:00:00+00:00,25549.0,26468.0,20161.0,-5251.0
2023-01-23 06:00:00+00:00,24832.0,25947.0,19364.0,-5317.0
2023-01-23 07:00:00+00:00,23550.0,25178.0,19079.0,-4251.0
2023-01-23 08:00:00+00:00,22266.0,23844.0,17882.0,-4317.0
2023-01-23 09:00:00+00:00,20928.0,22761.0,16888.0,-4308.0
2023-01-23 10:00:00+00:00,20351.0,21755.0,16744.0,-4312.0
2023-01-23 11:00:00+00:00,20094.0,21608.0,16914.0,-4228.0
2023-01-23 12:00:00+00:00,20156.0,21707.0,16746.0,-4123.0
2023-01-23 13:00:00+00:00,20867.0,21492.0,17576.0,-3599.0
2023-01-23 14:00:00+00:00,22441.0,21842.0,19310.0,-3397.0
2023-01-23 15:00:00+00:00,24752.0,23387.0,21393.0,-3941.0
2023-01-23 16:00:00+00:00,25934.0,25839.0,22777.0,-4064.0
2023-01-23 17:00:00+00:00,24843.0,27058.0,23505.0,-2151.0
2023-01-23 18:00:00+00:00,23184.0,26083.0,22268.0,-2214.0
2023-01-23 19:00:00+00:00,21566.0,24876.0,22139.0,-1709.0
2023-01-23 20:00:00+00:00,20327.0,23915.0,21905.0,-1340.0
2023-01-23 21:00:00+00:00,19858.0,23247.0,21859.0,-1013.0
2023-01-23 22:00:00+00:00,20212.0,22974.0,21823.0,-332.0
2023-01-23 23:00:00+00:00,21057.0,22332.0,22135.0,283.0
2023-01-24 00:00:00+00:00,22368.0,21908.0,21950.0,-377.0
2023-01-24 01:00:00+00:00,24651.0,22622.0,20971.0,-3487.0
2023-01-24 02:00:00+00:00,27628.0,24861.0,22397.0,-4772.0
2023-01-24 03:00:00+00:00,28352.0,27641.0,22601.0,-5226.0
2023-01-24 04:00:00+00:00,27873.0,28333.0,22004.0,-5430.0
2023-01-24 05:00:00+00:00,27084.0,27976.0,21302.0,-5490.0
2023-01-24 06:00:00+00:00,26082.0,27349.0,19680.0,-6236.0
2023-01-24 07:00:00+00:00,24481.0,26511.0,18715.0,-5562.0
2023-01-24 08:00:00+00:00,23042.0,25058.0,17773.0,-5217.0
2023-01-24 09:00:00+00:00,22094.0,23704.0,16822.0,-5026.0
2023-01-24 10:00:00+00:00,21441.0,22725.0,16527.0,-4614.0
2023-01-24 11:00:00+00:00,21088.0,22035.0,16207.0,-4604.0
2023-01-24 12:00:00+00:00,21050.0,21798.0,16766.0,-4685.0
2023-01-24 13:00:00+00:00,21685.0,22396.0,17426.0,-4456.0
2023-01-24 14:00:00+00:00,23204.0,22808.0,18532.0,-4406.0
2023-01-24 15:00:00+00:00,25571.0,23810.0,20522.0,-5295.0
2023-01-24 16:00:00+00:00,26444.0,26516.0,21239.0,-5966.0
2023-01-24 17:00:00+00:00,25404.0,27638.0,22282.0,-4071.0
2023-01-24 18:00:00+00:00,23553.0,26484.0,21817.0,-2522.0
2023-01-24 19:00:00+00:00,21623.0,24588.0,21155.0,-1989.0
2023-01-24 20:00:00+00:00,20218.0,23327.0,20563.0,-2101.0
2023-01-24 21:00:00+00:00,19622.0,22828.0,20195.0,-1991.0
2023-01-24 22:00:00+00:00,19999.0,22352.0,20396.0,-1936.0
2023-01-24 23:00:00+00:00,20893.0,22422.0,20785.0,-1273.0
2023-01-25 00:00:00+00:00,22123.0,22190.0,20189.0,-1990.0
2023-01-25 01:00:00+00:00,24417.0,22660.0,18733.0,-5141.0
2023-01-25 02:00:00+00:00,27315.0,24576.0,19505.0,-6874.0
2023-01-25 03:00:00+00:00,28087.0,27174.0,20438.0,-6624.0
2023-01-25 04:00:00+00:00,27710.0,27933.0,20611.0,-6092.0
2023-01-25 05:00:00+00:00,26943.0,27545.0,20297.0,-5926.0
2023-01-25 06:00:00+00:00,25950.0,27062.0,19441.0,-5906.0
2023-01-25 07:00:00+00:00,24391.0,26148.0,18160.0,-5816.0
2023-01-25 08:00:00+00:00,22904.0,24761.0,17471.0,-5351.0
2023-01-25 09:00:00+00:00,22205.0,23504.0,16851.0,-4688.0
2023-01-25 10:00:00+00:00,21541.0,22388.0,16412.0,-4720.0
2023-01-25 11:00:00+00:00,21144.0,22013.0,16451.0,-4349.0
2023-01-25 12:00:00+00:00,21095.0,21722.0,16571.0,-4366.0
2023-01-25 13:00:00+00:00,21650.0,21868.0,17642.0,-3860.0
2023-01-25 14:00:00+00:00,23165.0,22378.0,18285.0,-4783.0
2023-01-25 15:00:00+00:00,25673.0,23949.0,20358.0,-5258.0
2023-01-25 16:00:00+00:00,26875.0,26466.0,21916.0,-5020.0
2023-01-25 17:00:00+00:00,25673.0,27524.0,23236.0,-2774.0
2023-01-25 18:00:00+00:00,23422.0,26230.0,22467.0,-1837.0
2023-01-25 19:00:00+00:00,21326.0,24663.0,21713.0,-1547.0
2023-01-25 20:00:00+00:00,20050.0,23636.0,21651.0,-1143.0
2023-01-25 21:00:00+00:00,19504.0,23179.0,21434.0,-1173.0
2023-01-25 22:00:00+00:00,19567.0,22844.0,21503.0,-813.0
2023-01-25 23:00:00+00:00,20246.0,22539.0,21240.0,-451.0
2023-01-26 00:00:00+00:00,21905.0,21982.0,21575.0,-929.0
2023-01-26 01:00:00+00:00,24403.0,22811.0,20955.0,-2869.0
2023-01-26 02:00:00+00:00,27220.0,24472.0,20607.0,-5241.0
2023-01-26 03:00:00+00:00,28162.0,26660.0,21083.0,-5398.0
2023-01-26 04:00:00+00:00,27643.0,27355.0,21282.0,-4882.0
2023-01-26 05:00:00+00:00,26802.0,27029.0,21386.0,-4173.0
2023-01-26 06:00:00+00:00,25887.0,26404.0,20728.0,-3980.0
2023-01-26 07:00:00+00:00,24350.0,25540.0,19482.0,-3589.0
2023-01-26 08:00:00+00:00,22838.0,24030.0,18672.0,-3001.0
2023-01-26 09:00:00+00:00,21774.0,22666.0,17560.0,-3731.0
2023-01-26 10:00:00+00:00,21141.0,22251.0,17309.0,-3756.0
2023-01-26 11:00:00+00:00,20709.0,22005.0,16771.0,-3850.0
2023-01-26 12:00:00+00:00,20544.0,21602.0,16684.0,-3750.0
2023-01-26 13:00:00+00:00,21205.0,21376.0,17261.0,-4045.0
2023-01-26 14:00:00+00:00,22729.0,21984.0,18907.0,-3774.0
2023-01-26 15:00:00+00:00,25246.0,23247.0,21175.0,-3592.0
2023-01-26 16:00:00+00:00,26503.0,25317.0,22056.0,-3919.0
2023-01-26 17:00:00+00:00,24803.0,26287.0,22208.0,-3050.0
2023-01-26 18:00:00+00:00,22866.0,25221.0,21386.0,-2332.0
2023-01-26 19:00:00+00:00,21089.0,23737.0,20824.0,-2350.0
2023-01-26 20:00:00+00:00,19880.0,23112.0,20464.0,-1872.0
2023-01-26 21:00:00+00:00,19149.0,22313.0,20302.0,-1602.0
2023-01-26 22:00:00+00:00,19309.0,21768.0,20358.0,-1346.0
2023-01-26 23:00:00+00:00,20084.0,21549.0,20454.0,-1351.0
2023-01-27 00:00:00+00:00,21803.0,21758.0,20084.0,-2031.0
2023-01-27 01:00:00+00:00,24057.0,22268.0,18317.0,-5339.0
2023-01-27 02:00:00+00:00,26786.0,24132.0,18444.0,-7478.0
2023-01-27 03:00:00+00:00,27524.0,26494.0,19025.0,-7771.0
2023-01-27 04:00:00+00:00,27062.0,27387.0,19114.0,-7340.0
2023-01-27 05:00:00+00:00,26384.0,27176.0,18552.0,-7359.0
2023-01-27 06:00:00+00:00,25527.0,26706.0,17168.0,-7813.0
2023-01-27 07:00:00+00:00,24142.0,25815.0,16510.0,-7141.0
2023-01-27 08:00:00+00:00,22735.0,24460.0,15224.0,-7084.0
2023-01-27 09:00:00+00:00,21621.0,23248.0,16032.0,-5690.0
2023-01-27 10:00:00+00:00,20980.0,22544.0,15804.0,-5441.0
2023-01-27 11:00:00+00:00,20591.0,22078.0,15777.0,-5187.0
2023-01-27 12:00:00+00:00,20551.0,21837.0,15957.0,-5085.0
2023-01-27 13:00:00+00:00,21118.0,21975.0,16664.0,-4502.0
2023-01-27 14:00:00+00:00,22578.0,22147.0,18641.0,-3754.0
2023-01-27 15:00:00+00:00,25145.0,23325.0,20512.0,-4142.0
2023-01-27 16:00:00+00:00,26066.0,25505.0,21221.0,-4862.0
2023-01-27 17:00:00+00:00,24780.0,26652.0,20879.0,-4088.0
2023-01-27 18:00:00+00:00,22999.0,25385.0,20852.0,-2754.0
2023-01-27 19:00:00+00:00,21238.0,24032.0,19702.0,-3330.0
2023-01-27 20:00:00+00:00,19843.0,23445.0,19495.0,-2637.0
2023-01-27 21:00:00+00:00,19127.0,22525.0,19325.0,-2164.0
2023-01-27 22:00:00+00:00,19189.0,21824.0,19683.0,-1470.0
2023-01-27 23:00:00+00:00,19901.0,21478.0,19737.0,-1757.0
2023-01-28 00:00:00+00:00,21383.0,21796.0,20226.0,-2003.0
2023-01-28 01:00:00+00:00,23399.0,22666.0,18902.0,-4261.0
2023-01-28 02:00:00+00:00,25981.0,23881.0,19572.0,-5662.0
2023-01-28 03:00:00+00:00,26775.0,26037.0,20166.0,-5572.0
2023-01-28 04:00:00+00:00,26253.0,26559.0,20263.0,-4999.0
2023-01-28 05:00:00+00:00,25482.0,26160.0,19849.0,-4922.0
2023-01-28 06:00:00+00:00,24758.0,25731.0,19207.0,-5470.0
2023-01-28 07:00:00+00:00,23433.0,25450.0,18247.0,-5263.0
2023-01-28 08:00:00+00:00,22133.0,24286.0,16962.0,-5113.0
2023-01-28 09:00:00+00:00,21355.0,22931.0,14804.0,-6205.0
2023-01-28 10:00:00+00:00,20554.0,22123.0,14155.0,-6081.0
2023-01-28 11:00:00+00:00,20052.0,21362.0,14056.0,-5718.0
2023-01-28 12:00:00+00:00,19832.0,20905.0,13977.0,-5631.0
2023-01-28 13:00:00+00:00,20011.0,20735.0,14419.0,-5510.0
2023-01-28 14:00:00+00:00,20730.0,21063.0,15676.0,-5270.0
2023-01-28 15:00:00+00:00,21903.0,21971.0,16650.0,-5388.0
2023-01-28 16:00:00+00:00,22309.0,23042.0,17552.0,-4829.0
2023-01-28 17:00:00+00:00,21491.0,23070.0,18108.0,-3949.0
2023-01-28 18:00:00+00:00,20133.0,22372.0,18330.0,-3141.0
2023-01-28 19:00:00+00:00,18512.0,21684.0,17936.0,-3216.0
2023-01-28 20:00:00+00:00,17282.0,21356.0,17339.0,-2472.0
2023-01-28 21:00:00+00:00,16581.0,20065.0,16616.0,-2158.0
2023-01-28 22:00:00+00:00,16508.0,19020.0,16831.0,-1644.0
2023-01-28 23:00:00+00:00,17286.0,18719.0,16963.0,-1812.0
2023-01-29 00:00:00+00:00,18971.0,19015.0,17125.0,-2466.0
2023-01-29 01:00:00+00:00,21245.0,20068.0,15923.0,-5190.0
2023-01-29 02:00:00+00:00,24284.0,21827.0,16743.0,-6787.0
2023-01-29 03:00:00+00:00,25330.0,24369.0,17090.0,-7311.0
2023-01-29 04:00:00+00:00,24924.0,25283.0,17468.0,-6852.0
2023-01-29 05:00:00+00:00,24250.0,25032.0,17167.0,-6753.0
2023-01-29 06:00:00+00:00,23655.0,24555.0,16634.0,-6778.0
2023-01-29 07:00:00+00:00,22595.0,24038.0,16102.0,-6487.0
2023-01-29 08:00:00+00:00,21432.0,23356.0,15618.0,-5747.0
2023-01-29 09:00:00+00:00,20713.0,22217.0,14654.0,-5795.0
2023-01-29 10:00:00+00:00,19993.0,21437.0,14461.0,-5559.0
2023-01-29 11:00:00+00:00,19473.0,21005.0,14166.0,-5210.0
2023-01-29 12:00:00+00:00,19225.0,20378.0,14313.0,-4791.0
2023-01-29 13:00:00+00:00,19238.0,20105.0,14433.0,-4753.0
2023-01-29 14:00:00+00:00,19605.0,20193.0,15568.0,-4155.0
2023-01-29 15:00:00+00:00,20375.0,20650.0,16509.0,-3967.0
2023-01-29 16:00:00+00:00,20734.0,21360.0,17614.0,-3521.0
2023-01-29 17:00:00+00:00,20674.0,21697.0,18881.0,-3237.0
2023-01-29 18:00:00+00:00,20733.0,22275.0,19845.0,-3582.0
2023-01-29 19:00:00+00:00,20743.0,23472.0,20454.0,-3250.0
2023-01-29 20:00:00+00:00,20554.0,23792.0,20374.0,-2990.0
2023-01-29 21:00:00+00:00,20577.0,23467.0,20383.0,-2889.0
2023-01-29 22:00:00+00:00,20665.0,23384.0,19795.0,-2492.0
2023-01-29 23:00:00+00:00,20899.0,22438.0,19139.0,-2855.0
2023-01-30 00:00:00+00:00,21690.0,22171.0,18784.0,-3454.0
2023-01-30 01:00:00+00:00,22943.0,22754.0,18492.0,-4913.0
2023-01-30 02:00:00+00:00,25105.0,23901.0,20392.0,-5065.0
2023-01-30 03:00:00+00:00,25941.0,26007.0,20855.0,-5216.0
2023-01-30 04:00:00+00:00,25559.0,26686.0,20782.0,-5135.0
2023-01-30 05:00:00+00:00,24901.0,26495.0,20220.0,-5009.0
2023-01-30 06:00:00+00:00,24079.0,25837.0,19037.0,-5319.0
2023-01-30 07:00:00+00:00,22797.0,24982.0,18020.0,-4678.0
2023-01-30 08:00:00+00:00,21565.0,23489.0,17328.0,-4222.0
2023-01-30 09:00:00+00:00,21010.0,22335.0,17366.0,-3773.0
2023-01-30 10:00:00+00:00,20442.0,21795.0,17022.0,-3851.0
2023-01-30 11:00:00+00:00,20145.0,21552.0,16790.0,-3421.0
2023-01-30 12:00:00+00:00,20183.0,21133.0,17378.0,-2798.0
2023-01-30 13:00:00+00:00,20842.0,21104.0,18359.0,-2283.0
2023-01-30 14:00:00+00:00,22377.0,21475.0,20383.0,-1439.0
2023-01-30 15:00:00+00:00,24810.0,22759.0,23550.0,-786.0
2023-01-30 16:00:00+00:00,26153.0,25253.0,24487.0,-1487.0
2023-01-30 17:00:00+00:00,25644.0,26760.0,23663.0,-2088.0
2023-01-30 18:00:00+00:00,24635.0,26446.0,22944.0,-1712.0
2023-01-30 19:00:00+00:00,23684.0,25129.0,23323.0,-1162.0
2023-01-30 20:00:00+00:00,22932.0,24758.0,22516.0,-1642.0
2023-01-30 21:00:00+00:00,22426.0,24578.0,22707.0,-1896.0
2023-01-30 22:00:00+00:00,22213.0,24992.0,22132.0,-2115.0
2023-01-30 23:00:00+00:00,22371.0,25017.0,20816.0,-2709.0
2023-01-31 00:00:00+00:00,23211.0,24343.0,21317.0,-2622.0
2023-01-31 01:00:00+00:00,25286.0,24955.0,23354.0,-1881.0
2023-01-31 02:00:00+00:00,27845.0,26039.0,25531.0,-1590.0
2023-01-31 03:00:00+00:00,28862.0,27924.0,26416.0,-1277.0
2023-01-31 04:00:00+00:00,28400.0,28781.0,25214.0,-1911.0
2023-01-31 05:00:00+00:00,27404.0,28202.0,24204.0,-2267.0
2023-01-31 06:00:00+00:00,26257.0,27526.0,22888.0,-2687.0
2023-01-31 07:00:00+00:00,24547.0,26530.0,20314.0,-3986.0
2023-01-31 08:00:00+00:00,23025.0,25109.0,19212.0,-3776.0
2023-01-31 09:00:00+00:00,22222.0,23663.0,19490.0,-2983.0
2023-01-31 10:00:00+00:00,21506.0,23108.0,19219.0,-3412.0
2023-01-31 11:00:00+00:00,21115.0,23242.0,18957.0,-3203.0
2023-01-31 12:00:00+00:00,21085.0,22787.0,18758.0,-3448.0
2023-01-31 13:00:00+00:00,21713.0,22821.0,19188.0,-2964.0
2023-01-31 14:00:00+00:00,23291.0,22777.0,20680.0,-2893.0
2023-01-31 15:00:00+00:00,26044.0,24189.0,23451.0,-2440.0
2023-01-31 16:00:00+00:00,27112.0,26450.0,24389.0,-2629.0
2023-01-31 17:00:00+00:00,25867.0,27535.0,24380.0,-1375.0
2023-01-31 18:00:00+00:00,23829.0,26157.0,22620.0,-1466.0
2023-01-31 19:00:00+00:00,21854.0,24422.0,21723.0,-1226.0
2023-01-31 20:00:00+00:00,20568.0,23255.0,21299.0,-802.0
2023-01-31 21:00:00+00:00,19914.0,22353.0,21030.0,-1180.0
2023-01-31 22:00:00+00:00,19943.0,22414.0,21044.0,-888.0
2023-01-31 23:00:00+00:00,20642.0,22191.0,21257.0,-866.0
2023-02-01 00:00:00+00:00,22149.0,22323.0,21020.0,-1194.0
2023-02-01 01:00:00+00:00,24455.0,22773.0,21169.0,-2406.0
2023-02-01 02:00:00+00:00,27621.0,24198.0,21874.0,-4306.0
2023-02-01 03:00:00+00:00,28717.0,26891.0,22776.0,-4452.0
2023-02-01 04:00:00+00:00,28328.0,27995.0,22770.0,-4267.0
2023-02-01 05:00:00+00:00,27549.0,27798.0,22350.0,-4196.0
2023-02-01 06:00:00+00:00,26581.0,27341.0,21200.0,-4581.0
2023-02-01 07:00:00+00:00,24992.0,26597.0,20343.0,-3976.0
2023-02-01 08:00:00+00:00,23590.0,25094.0,19104.0,-3833.0
2023-02-01 09:00:00+00:00,22611.0,23680.0,16404.0,-5978.0
2023-02-01 10:00:00+00:00,21919.0,23124.0,16050.0,-6494.0
2023-02-01 11:00:00+00:00,21526.0,23218.0,15616.0,-6445.0
2023-02-01 12:00:00+00:00,21604.0,22742.0,15618.0,-6077.0
2023-02-01 13:00:00+00:00,21978.0,22420.0,16022.0,-6035.0
2023-02-01 14:00:00+00:00,23450.0,22727.0,18200.0,-5327.0
2023-02-01 15:00:00+00:00,25884.0,24159.0,21193.0,-4712.0
2023-02-01 16:00:00+00:00,27095.0,26476.0,22375.0,-4677.0
2023-02-01 17:00:00+00:00,25406.0,27416.0,22999.0,-2877.0
2023-02-01 18:00:00+00:00,23843.0,25815.0,22538.0,-1369.0
2023-02-01 19:00:00+00:00,21832.0,23987.0,21712.0,-1243.0
2023-02-01 20:00:00+00:00,20368.0,23060.0,20967.0,-1185.0
2023-02-01 21:00:00+00:00,19635.0,22369.0,20616.0,-840.0
2023-02-01 22:00:00+00:00,19732.0,21612.0,20540.0,-497.0
2023-02-01 23:00:00+00:00,20286.0,21193.0,20814.0,-620.0
2023-02-02 00:00:00+00:00,21561.0,21661.0,20354.0,-1304.0
2023-02-02 01:00:00+00:00,24165.0,21976.0,19191.0,-4185.0
2023-02-02 02:00:00+00:00,27143.0,24127.0,20409.0,-5586.0
2023-02-02 03:00:00+00:00,28088.0,26823.0,20660.0,-6251.0
2023-02-02 04:00:00+00:00,27665.0,27824.0,20413.0,-6262.0
2023-02-02 05:00:00+00:00,26994.0,27549.0,19622.0,-6615.0
2023-02-02 06:00:00+00:00,26137.0,27071.0,18598.0,-6939.0
2023-02-02 07:00:00+00:00,24644.0,26354.0,17848.0,-6078.0
